record_type,method,graph_family,n_vertices,n_edges,edges,maximum_cut,qaoa_depth,n_parameters,objective,optimizer,initial_parameters,reference_optimum_method,optimal_parameters,optimal_loss,optimal_mean_ratio,optimal_mass_at_reference,reference_iterations,reference_function_evaluations,reference_gradient_norm,reference_converged,reference_message,graph_seed,gamma,iterations,learning_rate,adam_beta1,adam_beta2,adam_epsilon,finite_difference_step,initialization_seed,simulator,shots,device_seed,reference_max_iterations,reference_gradient_tolerance,iteration,loss,mean_final_ratio,mean_cut,best_ratio,optimal_mass,parameter_error_l2,gradient_norm,parameters,parameter_error_definition,parameter_error_cost_period,parameter_error_mixer_period
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,56.0,0.1046217363675088,0.932214285714286,6.525500000000001,1.0,0.7995,0.027944522697482193,0.1207631144804652,"[4.419280408497011, 2.5990169905152056, 5.834466303523006, 1.2632693646492814]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,57.0,0.1264034044416625,0.9215714285714286,6.4510000000000005,1.0,0.763,0.031117036683518957,0.1512502395521583,"[4.426555407363749, 2.5946334395576387, 5.835824737204171, 1.2669175381953575]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,58.0,0.1139391477391865,0.9273571428571428,6.4915,1.0,0.7845,0.031871604535825715,0.2986217674418778,"[4.428158764761379, 2.5917334334218958, 5.835534203867695, 1.2681445320620872]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,59.0,0.1120570511366351,0.9287142857142856,6.501,1.0,0.7875000000000001,0.028344845556465676,0.2784289713110608,"[4.425124327912212, 2.5875877884568537, 5.8348468523509, 1.265773985809556]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,60.0,0.0993457393429406,0.9317142857142856,6.522,1.0,0.81,0.024388584843603255,0.2015947900523214,"[4.420126478242904, 2.585208178670966, 5.833960387336828, 1.2594932200977387]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,0.0,0.8951078103686664,0.6477857142857142,4.5345,1.0,0.146,0.4698411978168108,,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,1.0,0.4552622152493862,0.7932857142857143,5.553,1.0,0.38,0.3871403258667644,3.1559438376659563,"[4.44531422868927, 2.428640074523559, 6.197539181544639, 1.3063605684570778]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,2.0,0.2132709597875783,0.8985000000000001,6.2895,1.0,0.6285,0.35847807363085715,2.86937056035323,"[4.373712119629672, 2.3528429541922327, 6.118974001420162, 1.2262867584013422]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,3.0,0.3034794179633807,0.8659285714285715,6.0615000000000006,1.0,0.4995,0.3743206185557046,0.8523435565225048,"[4.309977910445549, 2.2932665450290024, 6.049094588446308, 1.1767616673898316]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,4.0,0.3313424177267713,0.8439285714285714,5.9075,1.0,0.476,0.3435603189729266,2.112802803034144,"[4.3041504231024605, 2.300629346614081, 5.998863721676202, 1.184658875202758]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,5.0,0.2583646587477475,0.857857142857143,6.005000000000001,1.0,0.5715,0.2883115230469793,2.532890888958533,"[4.328629535936031, 2.333658549607594, 5.965728533884345, 1.220520895500504]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,6.0,0.1774014835806079,0.8870000000000002,6.209000000000001,1.0,0.6905,0.2299209592266247,1.727246314076403,"[4.363942673215765, 2.3771798175238468, 5.943027789646468, 1.2672656171640397]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,7.0,0.1465377742501367,0.9062142857142856,6.3435,1.0,0.7395,0.18477729629510675,0.8293014956634296,"[4.4002262156047, 2.4239404319578317, 5.925795144750934, 1.314802746567955]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,8.0,0.1595088177183099,0.9082142857142858,6.3575,1.0,0.716,0.15996196864890525,0.3870509350183445,"[4.429846767707443, 2.469548086123952, 5.910317187832762, 1.3517595508908904]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,9.0,0.1699541563938257,0.9087857142857144,6.3615,1.0,0.6954999999999999,0.14510055206475922,0.7420820633167671,"[4.4495053136455525, 2.5128185940541723, 5.894869148723604, 1.3700334557043106]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,10.0,0.1750790456868448,0.9144285714285714,6.401,1.0,0.6845000000000001,0.1289335178548178,0.990410629721366,"[4.4574921275104735, 2.5541065401618286, 5.8792966683472025, 1.3702908695740283]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,11.0,0.1467494196198,0.9313571428571428,6.519499999999999,1.0,0.7245,0.10979693566942605,0.9928310109205956,"[4.456089778356255, 2.5926868379126238, 5.863560184395541, 1.3557725612384024]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,12.0,0.1322368087297279,0.9388571428571428,6.571999999999999,1.0,0.7450000000000001,0.09481975079739458,0.7942478806025735,"[4.448226234633987, 2.6274639407217673, 5.848183084196606, 1.3318617443155332]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,13.0,0.1271620464827927,0.9405714285714284,6.584,1.0,0.7525,0.09127062081257031,0.6575059698683362,"[4.436279165650634, 2.6564817586738854, 5.833588545315736, 1.301421729096435]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,14.0,0.1415873469165617,0.9356428571428572,6.5495,1.0,0.727,0.10096093034220537,0.4867711965282046,"[4.422590776852437, 2.6777265303166544, 5.820519086664052, 1.2687843551214604]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,15.0,0.1526625526546457,0.9238571428571428,6.4670000000000005,1.0,0.711,0.11597121005939534,0.5121306613945326,"[4.41058021359371, 2.6891268671964026, 5.808930609276555, 1.2378603436581377]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,16.0,0.1631518289447371,0.9193571428571428,6.4355,1.0,0.6950000000000001,0.12792736995021523,0.6320803455737553,"[4.401114597990858, 2.6905657842452957, 5.799094091757896, 1.2131526498877057]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,17.0,0.1516778985685286,0.9195714285714284,6.436999999999999,1.0,0.7154999999999999,0.13165933465353663,0.7998715234918936,"[4.396082930350352, 2.6824674549097125, 5.79134453286124, 1.1974865367198098]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,18.0,0.1520618187257581,0.9115,6.3805000000000005,1.0,0.7185,0.12597881908524866,0.8225601042544116,"[4.395134094449337, 2.6667929181028707, 5.785653878433384, 1.1922559042216334]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,19.0,0.1373924317712171,0.9144285714285714,6.401,1.0,0.7424999999999999,0.11262173890845614,0.7627292504963733,"[4.398065031134942, 2.646183147703293, 5.781772886383216, 1.197015842802343]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,20.0,0.1381908259938435,0.911642857142857,6.381499999999999,1.0,0.742,0.0951517280204767,0.6530422383753954,"[4.404605892363065, 2.6231435783097283, 5.780394935304381, 1.2092525949607569]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,21.0,0.1238289014247351,0.9161428571428571,6.413,1.0,0.7675,0.0788008900332188,0.4704108144217849,"[4.413108489277863, 2.600718403664586, 5.781607503797585, 1.2263791892286569]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,parameter_shift,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,22.0,0.1188586611296187,0.9133571428571432,6.393500000000001,1.0,0.7785000000000001,0.06862137809789405,0.3196730646227229,"[4.421524098917138, 2.5808785661462723, 5.785115622533839, 1.2456723702393813]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
